generation,name,score
1.1,Pollyanna Albro,70
1.1,Scot Tong,70
1.1,Carolee Hannay,70
1.1,Cathy Riden,70
1.1,Donnamarie Gun,70
1.1,Dani Marcone,70
1.1,Grantham Rutland,70
1.1,Devi Mussared,70
1.1,Ondrea Blanque,70
1.1,Edy Bollands,70
1.1,Wittie Phillimore,70
1.1,Grazia Sawer,69
1.1,Nariko Skillern,69
1.1,Wit Bigglestone,69
1.1,Orelle Beevens,69
1.1,Cristian Lynn,69
1.1,Patty Aggas,69
1.1,Violetta Dufty,69
1.1,Patrick Scambler,69
1.1,Maynord Izkovitz,69
1.1,Nickolai Dorrity,69
1.1,Adolpho Ferneley,69
1.1,Marja Kennifick,69
1.1,Filberto Mackelworth,69
1.1,Rianon Fraczek,69
1.1,Penni Fossey,69
1.1,Briggs Haton,69
1.1,Britteny Barthelmes,69
1.1,Albert Mackieson,69
1.1,Ximenez Shearmur,69
1.1,Rosmunda Melly,69
1.1,Leanna Lowre,69
1.1,Adelice Cairney,69
1.1,Freddy Gimblet,69
1.1,Darelle Peacop,69
1.1,Maribeth St. Clair,69
1.1,Tuckie Zammett,69
1.1,Cookie Fechnie,69
1.1,Elbertina Adderson,69
1.1,Eba Yuille,69
1.1,Corrina Strongitharm,69
1.1,Margot Bigrigg,69
1.1,Saundra Fryett,69
1.1,Sigismondo Wardle,69
1.1,Margarita Allitt,69
1.1,Elwin Issakov,69
1.1,Randie Archbell,69
1.1,Aeriel Quarrie,69
1.1,Kim Hardey,69
1.1,Suzy Melly,69
1.1,Viviana Sollam,69
1.1,Ofella Carlo,69
1.1,Caddric Maton,69
1.1,Gayla Lamont,69
1.1,Donnamarie Deverick,69
1.1,Bartholomeo Mahony,69
1.1,Kathryne Cronin,69
1.1,Adah Balfre,69
1.1,Laetitia Fabry,69
1.1,Park Paulich,69
1.1,Lancelot Slocket,69
1.1,Bard Servante,69
1.1,Bebe Barosch,69
1.1,Malissa Comellini,69
1.1,Berne Napper,69
1.1,Dorine Very,69
1.1,Jessie Mioni,69
1.1,Cristian Standering,69
1.1,Wrennie Tromans,69
1.1,Devi Balassa,69
1.1,Perla Claussen,69
1.1,Gina Knaggs,69
1.1,Casey Ogan,69
1.1,Ali Andrzej,69
1.1,Dorine Antonignetti,69
1.1,Mischa Durrans,69
1.1,Kelcy Redd,69
1.1,Marney Drivers,69
1.1,Siward Fusco,69
1.1,Livvy MacLeod,69
1.1,Laetitia Geer,69
1.1,Nariko Frier,69
1.1,Muffin Pollendine,69
1.1,Win Humes,69
1.1,Adrian Stoffer,69
1.1,Mead Hunsworth,69
1.1,Kim Rozzell,69
1.1,Thor Kivlin,69
1.1,Tony MacLeod,69
1.1,Jerrilyn Dyde,69
1.1,Kermit McWaters,69
1.1,Colet Schoular,69
1.1,Karrie Pettiford,69
1.1,Benedikt Comellini,69
1.1,Zack Taile,69
1.1,Roderick Conroy,69
1.1,Lem Rockhill,69
1.1,Erica Giffon,69
1.1,Abran Dutnell,69
1.1,Zia Calvard,68
1.1,Hakim Prinett,68
1.1,Saundra Sollam,68
1.1,Domeniga Bigglestone,68
1.1,Frannie Rosevear,68
1.1,Romonda Lean,68
1.1,Cinnamon Gommery,68
1.1,Clayson Zorzenoni,68
1.1,Concettina Barthelmes,68
1.1,Michell Jenik,68
1.1,Rosella Pebworth,68
1.1,Ameline Mellodey,68
1.1,Hurlee Torrie,68
1.1,Tiertza Hunsworth,68
1.1,Nataline Postles,68
1.1,Henderson Mellodey,68
1.1,Patience Merring,68
1.1,Valerye Shalcros,68
1.1,Freddi Eilert,68
1.1,Ferris Echallie,68
1.1,Arte Tranmer,68
1.1,Marjorie Culpin,68
1.1,Roxi Callar,68
1.1,Jenna Haton,68
1.1,Albert Munson,68
1.1,Lovell Mabbett,68
1.1,Briggs Bigrigg,68
1.1,Dani Calcott,68
1.1,Hillie McCurdy,68
1.1,Netty Mackie,68
1.1,Patience Sollam,68
1.1,Jenn Wardle,68
1.1,Jenn Torrie,68
1.1,Nanine Wenban,68
1.1,Sibyl Pape,68
1.1,Adore Goodinge,68
1.1,Dolly Breinl,68
1.1,Ernaline Riply,68
1.1,Merilee Dougan,68
1.1,Amii Menloe,68
1.1,Roderick Coneybeare,68
1.1,Spenser Slinn,68
1.1,Madelyn Prynne,68
1.1,Clementius Ferrolli,68
1.1,Gabriellia Clemmen,68
1.1,Rianon Londors,68
1.1,Jeremie Adamovich,68
1.1,Joshua Rosenblum,68
1.1,Haslett Moakes,68
1.1,Orland Brounsell,68
1.1,Diann Fryett,68
1.1,Miguela Norcock,68
1.1,Curr Klimontovich,68
1.1,Essy Halls,68
1.1,Saundra Banbury,68
1.1,Justen Schoular,68
1.1,Lancelot Loraine,68
1.1,Rad Estabrook,68
1.1,Raleigh Gradon,68
1.1,Karita Kesterton,68
1.1,Virge Donohue,68
1.1,Vivyanne Aguirrezabala,68
1.1,Grantham Tomenson,68
1.1,Jeramey St. Clair,68
1.1,Sharl Wylam,68
1.1,Emelyne West-Frimley,68
1.1,Paula Calvard,68
1.1,Fifi Jannings,68
1.1,Urbanus Jannings,68
1.1,Benedetto Saunder,68
1.1,Clim Mellodey,68
1.1,Darelle Pauluzzi,68
1.1,Kamillah McFetridge,68
1.1,Erinna Giffen,68
1.1,Stephie Flay,68
1.1,Sabine Seckington,68
1.1,Lauren Dekeyser,68
1.1,Ellen Tuther,68
1.1,Ivory Banbury,68
1.1,Victor Hadny,68
1.1,Erinna Shulver,68
1.1,Lelia Rapinett,68
1.1,Genovera Urrey,68
1.1,Kerri Mullinder,68
1.1,Willy Bagnall,68
1.1,Warren Antunez,68
1.1,Gerardo Buckell,68
1.1,Myrle Sanbroke,68
1.1,Romonda Danks,68
1.1,Abra Chamley,68
1.1,Muffin Gilders,68
1.1,Theodor Blurton,68
1.1,Persis Goodliff,68
1.1,Jaimie Vedekhin,68
1.1,Shirlene Hartin,68
1.1,Deena Bucknell,68
1.1,Yvon Mackelworth,67
1.1,Emlynn Fryett,67
1.1,Hunt Balfre,67
1.1,Kerri Denyer,67
1.1,Mahmud Perch,67
1.1,Kermit Ruskin,67
1.1,Dorella Bengal,67
1.1,Eleni Creswell,67
1.1,Cornie Phettis,67
1.1,Dall McClenan,67
1.1,Josiah Sinfield,67
1.1,Nickolaus Culpin,67
1.1,Locke Stickells,67
1.1,Victor Lymer,67
1.1,Grazia Whitham,67
1.1,Carleton Jagger,67
1.1,Madelyn Sollam,67
1.1,Tabby Atthow,67
1.1,Nata Freeborn,67
1.1,Caddric Gosenell,67
1.1,Mella Etheredge,67
1.1,Ondrea Belverstone,67
1.1,Kirbie Bullocke,67
1.1,Dina Allitt,67
1.1,Adel Drivers,67
1.1,Olav Humm,67
1.1,Agace Foulds,67
1.1,Coop Jankovsky,67
1.1,Albert Giffen,67
1.1,Layney Lethcoe,67
1.1,Evelyn Lippiatt,67
1.1,Cordie Bailess,67
1.1,Allina Chaff,67
1.1,Rooney Capnerhurst,67
1.1,Grantham Nutbean,67
1.1,Tove Jowle,67
1.1,Randy Maguire,67
1.1,Dalt Moult,67
